t,I(t)
10096.0,-0.6485362729708163
10097.0,-0.6474063325483778
10098.0,-0.6467811165694013
10099.0,-0.6465785876708305
10100.0,-0.6466971879853239
10101.0,-0.6470895852073905
10102.0,-0.6477911611756566
10103.0,-0.6486569395044476
10104.0,-0.6495918657081842
10105.0,-0.6505822548966299
10106.0,-0.65169655202037
10107.0,-0.6529247116167167
10108.0,-0.6542602780952721
10109.0,-0.6556393240602009
10110.0,-0.6570080730012351
10111.0,-0.6582434073214402
10112.0,-0.659296613731954
10113.0,-0.660234128931152
10114.0,-0.6610418857714874
10115.0,-0.6618518084006566
10116.0,-0.6625253604585577
10117.0,-0.6631021310247283
10118.0,-0.6635258013230355
10119.0,-0.663925245817565
10120.0,-0.6642957236754177
10121.0,-0.6647418257433958
10122.0,-0.6652022057776865
10123.0,-0.6656948714477392
10124.0,-0.6662733457251422
10125.0,-0.6668971329673105
10126.0,-0.6676501831799863
10127.0,-0.6686431865679732
10128.0,-0.6697691549783306
10129.0,-0.6709260912549448
10130.0,-0.6720738910913755
10131.0,-0.6731273245255167
10132.0,-0.6740171306373584
10133.0,-0.6748224596615294
10134.0,-0.6754524767269133
10135.0,-0.6759267009509173
10136.0,-0.6761584834636865
10137.0,-0.6762448187454986
10138.0,-0.6761646930652697
10139.0,-0.6758735293839365
10140.0,-0.6754134414147036
10141.0,-0.6748832633869462
10142.0,-0.6742426923617376
10143.0,-0.6735282906519632
10144.0,-0.6727913022401941
10145.0,-0.6720239708167567
10146.0,-0.671272554981194
10147.0,-0.6704690522777651
10148.0,-0.6695902315784834
10149.0,-0.6687508579407777
10150.0,-0.6678806158471552
10151.0,-0.6668935433926195
10152.0,-0.6658167639094942
10153.0,-0.6647119494504262
10154.0,-0.6635297776312109
10155.0,-0.6623956249214831
10156.0,-0.6613939462715188
10157.0,-0.6604525117226884
10158.0,-0.6595609716974177
10159.0,-0.6587045381234562
10160.0,-0.6580042282605848
10161.0,-0.6574965896601063
10162.0,-0.6570603547972474
10163.0,-0.6566272460065099
10164.0,-0.6563111652186397
10165.0,-0.6560716321313977
10166.0,-0.6558619998519276
10167.0,-0.6556153944421003
10168.0,-0.655327014915382
10169.0,-0.654840837305187
10170.0,-0.6541649475654874
10171.0,-0.6533491781382074
10172.0,-0.6525033679266442
10173.0,-0.6516309381672312
10174.0,-0.6508542348153448
10175.0,-0.6501584676982578
10176.0,-0.6495802883862731
10177.0,-0.6490870624082932
10178.0,-0.6486193492387733
10179.0,-0.6482478147611762
10180.0,-0.6479121896459556
10181.0,-0.6475463731385739
10182.0,-0.6471321196754897
10183.0,-0.6466705860144881
10184.0,-0.6461144908123869
10185.0,-0.645579185110191
10186.0,-0.6450243121858629
10187.0,-0.6444724559450632
10188.0,-0.6438789692947218
10189.0,-0.6432486583706372
10190.0,-0.6425339978135072
10191.0,-0.6417276529205971
10192.0,-0.6409383791555371
10193.0,-0.6402923066291512
10194.0,-0.6397463947321866
10195.0,-0.6394154415310187
10196.0,-0.6393331748344231
10197.0,-0.639538714163592
10198.0,-0.640021748103084
10199.0,-0.6407739221785926
10200.0,-0.6417665545303087
10201.0,-0.6429222490166
10202.0,-0.6442656133258089
10203.0,-0.645904485284474
10204.0,-0.6477949625409882
10205.0,-0.6498457632322472
10206.0,-0.6520597079803689
10207.0,-0.6543903641360368
10208.0,-0.6568461037329245
10209.0,-0.6592463076593276
10210.0,-0.6616349188507342
10211.0,-0.664084726293501
10212.0,-0.6666766251045294
10213.0,-0.6693258308316594
10214.0,-0.671984973698151
10215.0,-0.67457612594215
10216.0,-0.677101396152646
10217.0,-0.6796523459078749
10218.0,-0.6822912124725177
10219.0,-0.6850557678392427
10220.0,-0.6878161533149227
10221.0,-0.6905885006308734
10222.0,-0.6934147953358016
10223.0,-0.6961836157049326
10224.0,-0.6990475002974103
10225.0,-0.7020163654458866
10226.0,-0.7050533557789194
10227.0,-0.7081376975468401
10228.0,-0.7111726348015669
10229.0,-0.714261945488378
10230.0,-0.7173836074949659
10231.0,-0.7206259687309121
10232.0,-0.7238105542218666
10233.0,-0.7268775708388722
10234.0,-0.7298579648119241
10235.0,-0.7327622147639247
10236.0,-0.7356070893171829
10237.0,-0.7382600155242582
10238.0,-0.7405737470774416
10239.0,-0.742661673856344
10240.0,-0.744563346344703
10241.0,-0.7462344256563537
10242.0,-0.7476614441478618
10243.0,-0.7487694145235281
10244.0,-0.7496842481853302
10245.0,-0.7504511109991107
10246.0,-0.7511824476696648
10247.0,-0.7519450234625505
10248.0,-0.7528030407579616
10249.0,-0.7536728374090633
10250.0,-0.754435484649876
10251.0,-0.7550581558236187
10252.0,-0.7555979532241299
10253.0,-0.7561207615210426
10254.0,-0.7567588526680337
10255.0,-0.7575586433013709
10256.0,-0.7585196871150023
10257.0,-0.7596007938593915
10258.0,-0.7607550155664827
10259.0,-0.7619121295043487
10260.0,-0.763063645143056
10261.0,-0.7642278350505178
10262.0,-0.7653370584217494
10263.0,-0.766336849132533
10264.0,-0.7672741226610292
10265.0,-0.7682441420309676
10266.0,-0.7692445341609889
10267.0,-0.7702625733767238
10268.0,-0.771270399477314
10269.0,-0.7723287072166489
10270.0,-0.7734502541454394
10271.0,-0.7747105784033966
10272.0,-0.7762158693273403
10273.0,-0.7779089240278332
10274.0,-0.77988902664778
10275.0,-0.7821256081529977
10276.0,-0.7845779024481945
10277.0,-0.787137852046055
10278.0,-0.7898345892862496
10279.0,-0.7926593020840295
10280.0,-0.7955718862688574
10281.0,-0.7985898683293644
10282.0,-0.8016758607500125
10283.0,-0.804757281744544
10284.0,-0.8078251810030767
10285.0,-0.8108573976571809
10286.0,-0.8137742565749372
10287.0,-0.8166905604318382
10288.0,-0.819639691442991
10289.0,-0.822598177147972
10290.0,-0.8256472084644869
10291.0,-0.8288218098262738
10292.0,-0.8321326968093491
10293.0,-0.835603096844976
10294.0,-0.8393421929349688
10295.0,-0.8433438160821525
10296.0,-0.8476106101401267
10297.0,-0.8521964780736574
10298.0,-0.8571162093894396
10299.0,-0.8623964366043239
10300.0,-0.8679318781946275
10301.0,-0.8736591193793379
10302.0,-0.8795583032826881
10303.0,-0.8856547976740757
10304.0,-0.8918455265940489
10305.0,-0.898161723449567
10306.0,-0.904725642946783
10307.0,-0.9114517758927217
10308.0,-0.9184136802012888
10309.0,-0.9254671557765219
10310.0,-0.9326217094131722
10311.0,-0.9397749282160495
10312.0,-0.9468889878095634
10313.0,-0.9540139933899823
10314.0,-0.9610801783329943
10315.0,-0.9680427292646031
10316.0,-0.9748393002474923
10317.0,-0.9814258900797252
10318.0,-0.9878893680348974
10319.0,-0.9942360628160213
10320.0,-1.0004987501054083
10321.0,-1.006617606122672
10322.0,-1.0126136519777469
10323.0,-1.0186049968111501
10324.0,-1.0246101720212166
10325.0,-1.0306388874927497
10326.0,-1.0366154503846603
10327.0,-1.0425487004232243
10328.0,-1.0484640375245902
10329.0,-1.0543843935475514
10330.0,-1.0603532452250013
10331.0,-1.0664293828128375
10332.0,-1.0726027006668382
10333.0,-1.0787973704654146
10334.0,-1.085049694422973
10335.0,-1.0912304678639726
10336.0,-1.0971971021808002
10337.0,-1.102875219228581
10338.0,-1.1084071428860554
10339.0,-1.1137308711291711
10340.0,-1.1189290552193152
10341.0,-1.1240129358641666
10342.0,-1.1289389720089704
10343.0,-1.1337952460686516
10344.0,-1.1386907750646855
10345.0,-1.1435986432892564
10346.0,-1.148610009388339
10347.0,-1.153731066327473
10348.0,-1.1589535839058667
10349.0,-1.164153540330026
10350.0,-1.1692162017557401
10351.0,-1.1741842442469461
10352.0,-1.1792084606991595
10353.0,-1.184359852557339
10354.0,-1.189733386740358
10355.0,-1.195209839331365
10356.0,-1.200913617060873
10357.0,-1.2068466106239646
10358.0,-1.2129536249094375
10359.0,-1.219248193394338
10360.0,-1.2257461598683705
10361.0,-1.2324360847978546
10362.0,-1.2391862982626383
10363.0,-1.246007120138186
10364.0,-1.2528573127468314
10365.0,-1.2596892127827153
10366.0,-1.266452718970536
10367.0,-1.2731036229000323
10368.0,-1.2796783046577824
10369.0,-1.2862020812111408
10370.0,-1.2925527849757084
10371.0,-1.2987240993005291
10372.0,-1.304688254005077
10373.0,-1.3104066545822568
10374.0,-1.3159721535133582
10375.0,-1.321287449352098
10376.0,-1.3264371968943656
10377.0,-1.3314353900006324
10378.0,-1.336200188782722
10379.0,-1.3407150284634284
10380.0,-1.3449567977055117
10381.0,-1.348855239000713
10382.0,-1.352493587476212
10383.0,-1.3558434954958256
10384.0,-1.3590342896042569
10385.0,-1.3620738924662057
10386.0,-1.3650736179043481
10387.0,-1.3680103530230294
10388.0,-1.370896805282199
10389.0,-1.3737670790110614
10390.0,-1.3766132263553785
10391.0,-1.3794829789496459
10392.0,-1.3824243430818763
10393.0,-1.3854418640052653
10394.0,-1.3885091788903172
10395.0,-1.3917317229700676
10396.0,-1.395100103992002
10397.0,-1.3987783830900893
10398.0,-1.4027754200656044
10399.0,-1.4070793482960862
10400.0,-1.4117970919268978
10401.0,-1.4167963647768929
10402.0,-1.4221200708737802
10403.0,-1.427608726378645
10404.0,-1.4331759740351522
10405.0,-1.438776429118864
10406.0,-1.4444632588553636
10407.0,-1.4502291147032678
10408.0,-1.4560781392510769
10409.0,-1.4620288650432394
10410.0,-1.4681256182294913
10411.0,-1.4743882435181062
10412.0,-1.4807769660493266
10413.0,-1.4872957637363529
10414.0,-1.4940201365411363
10415.0,-1.500894859421109
10416.0,-1.5079185855251371
10417.0,-1.5151425306887352
10418.0,-1.5224751570778297
10419.0,-1.5299547950336667
10420.0,-1.537553207645892
10421.0,-1.545275478921831
10422.0,-1.5531219971221242
10423.0,-1.5610768915772226
10424.0,-1.5690526393754423
10425.0,-1.5770399993748732
10426.0,-1.5848996199916845
10427.0,-1.5925631602263126
10428.0,-1.600006726800621
10429.0,-1.6072004997801197
10430.0,-1.6140788350132713
10431.0,-1.6207037848501367
10432.0,-1.6271317689944482
10433.0,-1.6332546661808096
10434.0,-1.6390069301031314
10435.0,-1.6444729892708863
10436.0,-1.6496099866849852
10437.0,-1.6544621322612074
10438.0,-1.6591069054282717
10439.0,-1.663554740588599
10440.0,-1.6678556956468802
10441.0,-1.6720128343327374
10442.0,-1.676191446798722
10443.0,-1.6803730950796891
10444.0,-1.6846055147687107
10445.0,-1.6888076896560404
10446.0,-1.6929845149587923
10447.0,-1.6970417520103316
10448.0,-1.7010934258073795
10449.0,-1.7052475067272659
10450.0,-1.7093915607080452
10451.0,-1.71348213033322
10452.0,-1.7175678241251546
10453.0,-1.7216961904858008
10454.0,-1.725959225964566
10455.0,-1.73040214001981
10456.0,-1.7349848363132623
10457.0,-1.7398162018969474
10458.0,-1.744957800356839
10459.0,-1.7503772830278441
10460.0,-1.7560290674667525
10461.0,-1.761860694992343
10462.0,-1.7678682921380788
10463.0,-1.774005043398495
10464.0,-1.7802911299441366
10465.0,-1.7866806419379362
10466.0,-1.7930771223390707
10467.0,-1.7995318714870039
10468.0,-1.8061669829231743
10469.0,-1.8128156514586689
10470.0,-1.8194741129607972
10471.0,-1.826189147935956
10472.0,-1.8328942984901195
10473.0,-1.8395456390728344
10474.0,-1.8461941779502367
10475.0,-1.8528579542865533
10476.0,-1.8596088213448612
10477.0,-1.8663222643310333
10478.0,-1.8728332193345183
10479.0,-1.8790391853854982
10480.0,-1.8849290724147683
10481.0,-1.890498481847252
10482.0,-1.8957151536951635
10483.0,-1.9006184767588044
10484.0,-1.9052231253856016
10485.0,-1.9095442019514088
10486.0,-1.913647493456145
10487.0,-1.9174473449454716
10488.0,-1.9209977313257633
10489.0,-1.9242911268132692
10490.0,-1.9272782125514765
10491.0,-1.9300021142666173
10492.0,-1.9325340052980824
10493.0,-1.9349404920697948
10494.0,-1.9372411862729875
10495.0,-1.9394320962986609
10496.0,-1.941504836036795
10497.0,-1.9433558511756484
10498.0,-1.9450454419936682
10499.0,-1.9466003229565287
10500.0,-1.9478567288409818
10501.0,-1.9488957346418474
10502.0,-1.9496822544527683
10503.0,-1.9502107497242893
10504.0,-1.950507013722269
10505.0,-1.9506766390071044
10506.0,-1.950778298060761
10507.0,-1.9507295049925464
10508.0,-1.9505708686875458
10509.0,-1.9503301142470764
10510.0,-1.9500413835625992
10511.0,-1.9497386818308478
10512.0,-1.949487450289737
10513.0,-1.9493036961253989
10514.0,-1.9492359936117405
10515.0,-1.9493031010846147
10516.0,-1.9494961553553587
10517.0,-1.949843284141153
10518.0,-1.950351150643358
10519.0,-1.9510149128515564
10520.0,-1.9518456775781712
10521.0,-1.9529006967344575
10522.0,-1.9542503258620503
10523.0,-1.9558515500731535
10524.0,-1.9576556694718807
10525.0,-1.9596368396407822
10526.0,-1.9617538359924944
10527.0,-1.9641609825832462
10528.0,-1.9668844179561227
10529.0,-1.9698696933716537
10530.0,-1.9729867295461379
10531.0,-1.9762316415144918
10532.0,-1.9795591756849347
10533.0,-1.983040067962073
10534.0,-1.98659709502198
10535.0,-1.9900300679146523
10536.0,-1.9933444712560886
10537.0,-1.9964962679836715
10538.0,-1.9995383063023182
10539.0,-2.0023962809760945
10540.0,-2.005064147158804
10541.0,-2.0074700825693137
10542.0,-2.0096494332511767
10543.0,-2.0115912462020846
10544.0,-2.013231537605934
10545.0,-2.0145872812519237
10546.0,-2.015763034934423
10547.0,-2.0168926963824942
10548.0,-2.018012310122875
10549.0,-2.0192058733876936
10550.0,-2.02041176812939
10551.0,-2.021508617602415
10552.0,-2.022550254226394
10553.0,-2.023450074275507
10554.0,-2.0242533303960384
10555.0,-2.0250273851281513
10556.0,-2.0258146752736943
10557.0,-2.0266797862888195
10558.0,-2.0276851303042513
10559.0,-2.028788262747887
10560.0,-2.029919318226307
10561.0,-2.0311187422803685
10562.0,-2.0324305799583513
10563.0,-2.0337150756810742
10564.0,-2.0349168457815545
10565.0,-2.0359483342197033
10566.0,-2.036739156212581
10567.0,-2.0373513131785423
10568.0,-2.0377550309943833
10569.0,-2.0380658161327903
10570.0,-2.0383547291746056
10571.0,-2.0386602324032896
10572.0,-2.038913996628967
10573.0,-2.0390540024073722
10574.0,-2.039125520646026
10575.0,-2.0391653999120014
10576.0,-2.039262786989717
10577.0,-2.0395468227792164
10578.0,-2.040073729529352
10579.0,-2.0407839038237
10580.0,-2.0416812449682777
10581.0,-2.0427259256051817
10582.0,-2.0438542298518465
10583.0,-2.0449765901088806
10584.0,-2.046173304732981
10585.0,-2.0475097203262167
10586.0,-2.0489339257983064
10587.0,-2.0503815007551967
10588.0,-2.051997455995003
10589.0,-2.05380206583291
10590.0,-2.055848548976652
10591.0,-2.058083059845694
10592.0,-2.0604845814294332
10593.0,-2.063024600207247
10594.0,-2.0657359194023193
10595.0,-2.0685811617865393
10596.0,-2.0714577491466533
10597.0,-2.0742438396063196
10598.0,-2.0768709300790733
10599.0,-2.0794850506863423
10600.0,-2.082085724639548
10601.0,-2.084670191514359
10602.0,-2.0871818940874243
10603.0,-2.0896898214837107
10604.0,-2.0922406112352343
10605.0,-2.094817507375799
10606.0,-2.0973497658660616
10607.0,-2.0996770973848515
10608.0,-2.1018892511445815
10609.0,-2.1039667673241924
10610.0,-2.1058582626669398
10611.0,-2.1075342534326125
10612.0,-2.1090594418303086
10613.0,-2.110485255256736
10614.0,-2.1118259098149617
10615.0,-2.1131654124235983
10616.0,-2.114366199647655
10617.0,-2.115428464684358
10618.0,-2.116359793257315
10619.0,-2.1170953949378615
10620.0,-2.117714243900635
10621.0,-2.1182392218951454
10622.0,-2.1187639302325736
10623.0,-2.1194376809830935
10624.0,-2.12034762206736
10625.0,-2.1215100654056083
10626.0,-2.1228374447806706
10627.0,-2.1243402954584214
10628.0,-2.1259863034965765
10629.0,-2.12769362626609
10630.0,-2.1294884608498483
10631.0,-2.131467416096997
10632.0,-2.1335346393157364
10633.0,-2.135633452201762
10634.0,-2.1377965371463254
10635.0,-2.140034738195503
10636.0,-2.1422356394496327
10637.0,-2.1444501061018575
10638.0,-2.1466809008827803
10639.0,-2.1488872747023806
10640.0,-2.1511447145484524
10641.0,-2.1533954268497433
10642.0,-2.1557198699851887
10643.0,-2.1581051734968195
10644.0,-2.160638800923022
10645.0,-2.1632581099603923
10646.0,-2.165924650622141
10647.0,-2.1685625411224057
10648.0,-2.171136707897868
10649.0,-2.1735892075895666
10650.0,-2.1759700992327824
10651.0,-2.1782296640778536
10652.0,-2.1804897294585213
10653.0,-2.1826267240894395
10654.0,-2.1845324744444343
10655.0,-2.1861358416086527
10656.0,-2.187485717146197
10657.0,-2.188577216860565
10658.0,-2.18938118267034
10659.0,-2.1899180469139647
10660.0,-2.190255213232723
10661.0,-2.1904794798298988
10662.0,-2.190570663017921
10663.0,-2.190402559578686
10664.0,-2.1899954352304998
10665.0,-2.18938444009138
10666.0,-2.1885957032933
10667.0,-2.1876872801226046
10668.0,-2.1866389411058957
10669.0,-2.1855134559065807
10670.0,-2.1843389221151366
10671.0,-2.183097673743896
10672.0,-2.1818625356253474
10673.0,-2.1806395255418813
10674.0,-2.1795041623955003
10675.0,-2.178391260548752
10676.0,-2.1771975803207892
10677.0,-2.1759431151993547
10678.0,-2.174603919099884
10679.0,-2.173256937228254
10680.0,-2.1719827312210422
10681.0,-2.1708738465865536
10682.0,-2.170013217973758
10683.0,-2.1693679041895497
10684.0,-2.168918507319726
10685.0,-2.1685515242616966
10686.0,-2.168481202645131
10687.0,-2.1686781330063836
10688.0,-2.16905099671495
10689.0,-2.1694776652927508
10690.0,-2.169935205775773
10691.0,-2.1703520624414585
10692.0,-2.170607465147376
10693.0,-2.1707168614013144
10694.0,-2.170738379622818
10695.0,-2.1705676533283125
10696.0,-2.1702098871271387
10697.0,-2.169630622402481
10698.0,-2.1688016113350943
10699.0,-2.1677819058260805
10700.0,-2.1667237865236078
10701.0,-2.1657229981314448
10702.0,-2.164796840443704
10703.0,-2.1639057044192707
10704.0,-2.1630231517530687
10705.0,-2.1621289179279906
10706.0,-2.1611483189915357
10707.0,-2.160042239095463
10708.0,-2.1588411989982923
10709.0,-2.1574906630417305
10710.0,-2.1560396982859924
10711.0,-2.154452082731297
10712.0,-2.152794890120941
10713.0,-2.1512136362401026
10714.0,-2.149668665412577
10715.0,-2.148034932358354
10716.0,-2.146365119987198
10717.0,-2.1446121546479926
10718.0,-2.142766429519956
10719.0,-2.14083398498242
10720.0,-2.1389062117124173
10721.0,-2.1369816174768648
10722.0,-2.135114689555511
10723.0,-2.1332497048735943
10724.0,-2.131420912531135
10725.0,-2.1296116217862777
10726.0,-2.1279097173963346
10727.0,-2.1263416417431764
10728.0,-2.1248951728786065
10729.0,-2.123591447747343
10730.0,-2.1224569883226265
10731.0,-2.12153017567329
10732.0,-2.1208344878204906
10733.0,-2.1203985518768964
10734.0,-2.120189494621037
10735.0,-2.120171878114635
10736.0,-2.1202797457272244
10737.0,-2.12051542324717
10738.0,-2.120923212413686
10739.0,-2.121477966470313
10740.0,-2.122330144445691
10741.0,-2.1234717997059556
10742.0,-2.1247552780659418
10743.0,-2.1261188597479914
10744.0,-2.1275359591144642
10745.0,-2.128976106073887
10746.0,-2.130436069237315
10747.0,-2.1319490082241224
10748.0,-2.133406743746619
10749.0,-2.134763261652758
10750.0,-2.1360385479275723
10751.0,-2.1373207542983694
10752.0,-2.1385704193530723
10753.0,-2.139812275261898
10754.0,-2.1410790955804537
10755.0,-2.142272933188114
10756.0,-2.1434100919006127
10757.0,-2.1445322005092393
10758.0,-2.1456239593277697
10759.0,-2.146646206368341
10760.0,-2.147617993838266
10761.0,-2.1485828413448123
10762.0,-2.1495929867481536
10763.0,-2.150746281070983
10764.0,-2.1519590761673015
10765.0,-2.153324035896344
10766.0,-2.154773584561448
10767.0,-2.1563204229318953
10768.0,-2.157941903918719
10769.0,-2.1596094643240633
10770.0,-2.1613145392507387
10771.0,-2.162972410263505
10772.0,-2.164690683952207
10773.0,-2.1664610340231203
10774.0,-2.168369469423511
10775.0,-2.170385036748913
10776.0,-2.172548656204046
10777.0,-2.1748168372634273
10778.0,-2.1771527480203674
10779.0,-2.179479915482383
10780.0,-2.181793846779587
10781.0,-2.18411270331131
10782.0,-2.1863791057794786
10783.0,-2.188628448602306
10784.0,-2.190996953327565
10785.0,-2.1934394365586543
10786.0,-2.1959802725702775
10787.0,-2.19854743337035
10788.0,-2.2011278069461024
10789.0,-2.203636896263064
10790.0,-2.2061057073692383
10791.0,-2.208634086875406
10792.0,-2.2112438593534676
10793.0,-2.213803729605264
10794.0,-2.2164232863981184
10795.0,-2.219110704475275
10796.0,-2.2218275376899053
10797.0,-2.224494374270491
10798.0,-2.227024789083841
10799.0,-2.229470109170135
10800.0,-2.23177520934173
10801.0,-2.234051322705242
10802.0,-2.2363829546874627
10803.0,-2.2386940804597737
10804.0,-2.2410871689416805
10805.0,-2.2435265978890384
10806.0,-2.2461016947804517
10807.0,-2.2487712786494303
10808.0,-2.251488192402056
10809.0,-2.2542952766646627
10810.0,-2.2570820292208036
10811.0,-2.2598220745064577
10812.0,-2.262505137310534
10813.0,-2.2651755092799144
10814.0,-2.267853479090939
10815.0,-2.2705144195398606
10816.0,-2.2731829965921277
10817.0,-2.275811516134558
10818.0,-2.2783003072625334
10819.0,-2.2806876360570394
10820.0,-2.2828565045626097
10821.0,-2.2848015124483845
10822.0,-2.286489548502523
10823.0,-2.288064147261916
10824.0,-2.289608742914098
10825.0,-2.2911729681485835
10826.0,-2.2927385231060278
10827.0,-2.294297695981406
10828.0,-2.2957575596397697
10829.0,-2.297098533798602
10830.0,-2.29838288140519
10831.0,-2.29952219776474
10832.0,-2.3006009578205977
10833.0,-2.3016335901590863
10834.0,-2.3027126084444087
10835.0,-2.3039336899108718
10836.0,-2.3052115436049467
10837.0,-2.3065311371231862
10838.0,-2.3078782323941027
10839.0,-2.3090634030604
10840.0,-2.31010086101914
10841.0,-2.3109876166708543
10842.0,-2.311847168884379
10843.0,-2.3126841403047163
10844.0,-2.3134833743645378
10845.0,-2.31416316675259
10846.0,-2.3145967912552683
10847.0,-2.31483796171046
10848.0,-2.3148566255425185
10849.0,-2.314783657373189
10850.0,-2.3145117099944272
10851.0,-2.313995869810234
10852.0,-2.3132316131419812
10853.0,-2.3122283862073627
10854.0,-2.3110141574014587
10855.0,-2.309635706882263
10856.0,-2.3081931497624324
10857.0,-2.306644317258653
10858.0,-2.3049798340598615
10859.0,-2.303295151200978
10860.0,-2.3014642762705866
10861.0,-2.299660492052763
10862.0,-2.2979640269180432
10863.0,-2.296317015114507
10864.0,-2.294718864791922
10865.0,-2.2932880629592103
10866.0,-2.2920864818389233
10867.0,-2.291077257473434
10868.0,-2.2901884402689032
10869.0,-2.289446507952886
10870.0,-2.2888732410907444
10871.0,-2.2885244127986915
10872.0,-2.2884106179536374
10873.0,-2.2885674184254396
10874.0,-2.2890719065297653
10875.0,-2.289904022152393
10876.0,-2.2910182795365306
10877.0,-2.2923585150853305
10878.0,-2.2938661267337865
10879.0,-2.2954041248300125
10880.0,-2.29680657379016
10881.0,-2.298162502603125
10882.0,-2.2995556230085024
10883.0,-2.3009774233767404
10884.0,-2.302450402862789
10885.0,-2.3039700902025064
10886.0,-2.305485606281943
10887.0,-2.30704053401276
10888.0,-2.3087923858949666
10889.0,-2.310678109933924
10890.0,-2.312680696284444
10891.0,-2.3148241487156276
10892.0,-2.3171188782172294
10893.0,-2.319623775088273
10894.0,-2.32229245793387
10895.0,-2.325051814211486
10896.0,-2.327885892195264
10897.0,-2.33080034947283
10898.0,-2.333830581016991
10899.0,-2.336853655087814
10900.0,-2.3398865168751963
10901.0,-2.34280182863957
10902.0,-2.3456533107383732
10903.0,-2.3483825614396205
10904.0,-2.351030181761948
10905.0,-2.3535449810095694
10906.0,-2.355901111671093
10907.0,-2.358086743310686
10908.0,-2.3602723050684937
10909.0,-2.362496598757024
10910.0,-2.3647298886904453
10911.0,-2.3670087907613935
10912.0,-2.3693502692140047
10913.0,-2.3718308938538546
10914.0,-2.374352306944296
10915.0,-2.376887387337759
10916.0,-2.3794705430930145
10917.0,-2.382170188011174
10918.0,-2.3849766172435385
10919.0,-2.3878315249929796
10920.0,-2.390770661314796
10921.0,-2.3936945105066445
10922.0,-2.3967193891685032
10923.0,-2.399777826750037
10924.0,-2.402727296124873
10925.0,-2.4055557257417717
10926.0,-2.4083161834066775
10927.0,-2.411013750275919
10928.0,-2.413636694715852
10929.0,-2.4161443528975144
10930.0,-2.4183463152964033
10931.0,-2.4203612708422164
10932.0,-2.422247854563552
10933.0,-2.423895165391254
10934.0,-2.425233987744871
10935.0,-2.426319594673592
10936.0,-2.4272013702985973
10937.0,-2.4279815630363983
10938.0,-2.4286749346092713
10939.0,-2.4292954167929888
10940.0,-2.4297696244912697
10941.0,-2.429993835450465
10942.0,-2.429940772642712
10943.0,-2.4295932994013216
10944.0,-2.4289117907095066
10945.0,-2.42797443113672
10946.0,-2.4268141723835694
10947.0,-2.425536819294974
10948.0,-2.4242797073326727
10949.0,-2.4230824682657928
10950.0,-2.4218594033711445
10951.0,-2.4206455225813692
10952.0,-2.4194279142115303
10953.0,-2.418172943706363
10954.0,-2.416909892570642
10955.0,-2.415451102654983
10956.0,-2.413802011595217
10957.0,-2.4120253281731037
10958.0,-2.4101300533183587
10959.0,-2.4080038096446503
10960.0,-2.4057248816856123
10961.0,-2.403257284214202
10962.0,-2.4006190829787677
10963.0,-2.397819040246822
10964.0,-2.394850321110313
10965.0,-2.391705755923901
10966.0,-2.388507148443261
10967.0,-2.38514853009744
10968.0,-2.3817418921525473
10969.0,-2.378371659409658
10970.0,-2.375162155066648
10971.0,-2.3720798185810943
10972.0,-2.369232768980743
10973.0,-2.3665142056577446
10974.0,-2.3640784971348014
10975.0,-2.3619245553029184
10976.0,-2.360088144944205
10977.0,-2.358753836136985
10978.0,-2.3578119589172175
10979.0,-2.3572062468318515
10980.0,-2.3569226985318417
10981.0,-2.357021567555591
10982.0,-2.3575111658698553
10983.0,-2.358316039237468
10984.0,-2.359437461961524
10985.0,-2.360936321128539
10986.0,-2.3627775676694105
10987.0,-2.364916346660963
10988.0,-2.367274171819085
10989.0,-2.3697820229050772
10990.0,-2.372464374927364
10991.0,-2.375289575222244
10992.0,-2.3781479622228754
10993.0,-2.3809825758285474
10994.0,-2.3838343731294596
10995.0,-2.3865184275486433
10996.0,-2.388972616095335
10997.0,-2.3911278521653943
10998.0,-2.3930254597565637
10999.0,-2.3949073276360853
11000.0,-2.3967318965060045
11001.0,-2.398461689001679
11002.0,-2.40025445696372
11003.0,-2.402162503472329
11004.0,-2.404199743018716
11005.0,-2.4064532393735623
11006.0,-2.4088902713511158
11007.0,-2.4115395332430234
11008.0,-2.4143150668224567
11009.0,-2.417240857640856
11010.0,-2.420230313873835
11011.0,-2.4233112864652586
11012.0,-2.4264728908068762
11013.0,-2.4297856861894713
11014.0,-2.4332843064484
11015.0,-2.4369085310859147
11016.0,-2.440646534749401
11017.0,-2.4445914049637767
11018.0,-2.4487130950127356
11019.0,-2.4529016619615605
11020.0,-2.457066337449939
11021.0,-2.4611458321098536
11022.0,-2.465140591381279
11023.0,-2.469084698993767
11024.0,-2.472890686423721
11025.0,-2.476617272333146
11026.0,-2.4803259846728585
11027.0,-2.484051173525556
11028.0,-2.4879053647378697
11029.0,-2.4918829578854953
11030.0,-2.4959631902730073
11031.0,-2.5001209395994195
11032.0,-2.504404030360003
11033.0,-2.50882501048364
11034.0,-2.513434893200256
11035.0,-2.51823613936017
11036.0,-2.5232328724247557
11037.0,-2.5284718354645506
11038.0,-2.5339038085826875
11039.0,-2.539584942348862
11040.0,-2.5454972177379074
11041.0,-2.5516829281273186
11042.0,-2.5581720938510095
11043.0,-2.5649505292814863
11044.0,-2.5720651136788417
11045.0,-2.5794091179452363
11046.0,-2.586927593692618
11047.0,-2.594636547418099
