t,C(t)
10115.0,-0.0008099226291692831
10116.0,-0.00067355205790115
10117.0,-0.0005767705661705606
10118.0,-0.00042367029830727045
10119.0,-0.00039944449452946495
10120.0,-0.0003704778578527501
10121.0,-0.00044610206797809985
10122.0,-0.00046038003429075533
10123.0,-0.0004926656700527327
10124.0,-0.0005784742774030364
10125.0,-0.0006237872421682215
10126.0,-0.0007530502126758369
10127.0,-0.000993003387986914
10128.0,-0.0011259684103574344
10129.0,-0.0011569362766142503
10130.0,-0.0011477998364306616
10131.0,-0.0010534334341411743
10132.0,-0.0008898061118416117
10133.0,-0.0008053290241710903
10134.0,-0.0006300170653838848
10135.0,-0.00047422422400399784
10136.0,-0.00023178251276908428
10137.0,-8.633528181208347e-05
10138.0,8.012568022888572e-05
10139.0,0.000291163681333172
10140.0,0.0004600879692329252
10141.0,0.0005301780277574511
10142.0,0.0006405710252085372
10143.0,0.0007144017097744642
10144.0,0.0007369884117690408
10145.0,0.0007673314234374523
10146.0,0.0007514158355627527
10147.0,0.0008035027034288771
10148.0,0.0008788206992816722
10149.0,0.0008393736377057345
10150.0,0.0008702420936225018
10151.0,0.0009870724545356872
10152.0,0.0010767794831253058
10153.0,0.0011048144590680132
10154.0,0.0011821718192153551
10155.0,0.0011341527097277761
10156.0,0.0010016786499642567
10157.0,0.0009414345488304784
10158.0,0.0008915400252707058
10159.0,0.0008564335739614693
10160.0,0.0007003098628713748
10161.0,0.0005076386004785785
10162.0,0.00043623486285886305
10163.0,0.0004331087907374916
10164.0,0.00031608078787017144
10165.0,0.00023953308724196837
10166.0,0.00020963227947017445
10167.0,0.0002466054098273411
10168.0,0.0002883795267181751
10169.0,0.0004861776101949322
10170.0,0.0006758897396996898
10171.0,0.0008157694272799891
10172.0,0.0008458102115631291
10173.0,0.0008724297594130626
10174.0,0.0007767033518864103
10175.0,0.0006957671170869512
10176.0,0.0005781793119846994
10177.0,0.0004932259779799924
10178.0,0.0004677131695198399
10179.0,0.00037153447759707606
10180.0,0.0003356251152205437
10181.0,0.00036581650738181563
10182.0,0.00041425346308417583
10183.0,0.00046153366100158813
10184.0,0.0005560952021012019
10185.0,0.0005353057021959729
10186.0,0.0005548729243281193
10187.0,0.0005518562407996887
10188.0,0.0005934866503413936
10189.0,0.0006303109240846605
10190.0,0.0007146605571300187
10191.0,0.000806344892910048
10192.0,0.0007892737650600387
10193.0,0.0006460725263858837
10194.0,0.0005459118969645274
10195.0,0.0003309532011679629
10196.0,8.226669659564055e-05
10197.0,-0.00020553932916890144
10198.0,-0.00048303393949204797
10199.0,-0.000752174075508624
10200.0,-0.000992632351716064
10201.0,-0.001155694486291307
10202.0,-0.0013433643092088463
10203.0,-0.0016388719586650316
10204.0,-0.0018904772565142784
10205.0,-0.002050800691258925
10206.0,-0.0022139447481217866
10207.0,-0.002330656155667805
10208.0,-0.0024557395968877603
10209.0,-0.002400203926403109
10210.0,-0.0023886111914066263
10211.0,-0.0024498074427667443
10212.0,-0.0025918988110283374
10213.0,-0.0026492057271299777
10214.0,-0.0026591428664916403
10215.0,-0.0025911522439989836
10216.0,-0.0025252702104959415
10217.0,-0.002550949755228986
10218.0,-0.002638866564642705
10219.0,-0.0027645553667250294
10220.0,-0.0027603854756799743
10221.0,-0.002772347315950609
10222.0,-0.0028262947049282577
10223.0,-0.0027688203691309705
10224.0,-0.0028638845924777146
10225.0,-0.0029688651484763595
10226.0,-0.003036990333032712
10227.0,-0.003084341767920691
10228.0,-0.0030349372547267715
10229.0,-0.0030893106868110855
10230.0,-0.0031216620065879362
10231.0,-0.0032423612359462396
10232.0,-0.003184585490954467
10233.0,-0.003067016617005551
10234.0,-0.002980393973051966
10235.0,-0.0029042499520006045
10236.0,-0.0028448745532582117
10237.0,-0.002652926207075402
10238.0,-0.002313731553183419
10239.0,-0.0020879267789022955
10240.0,-0.0019016724883590339
10241.0,-0.0016710793116506623
10242.0,-0.0014270184915082086
10243.0,-0.0011079703756662039
10244.0,-0.0009148336618020787
10245.0,-0.000766862813780426
10246.0,-0.0007313366705541047
10247.0,-0.0007625757928857239
10248.0,-0.0008580172954109627
10249.0,-0.000869796651101777
10250.0,-0.0007626472408126864
10251.0,-0.0006226711737427414
10252.0,-0.0005397974005112845
10253.0,-0.0005228082969126887
10254.0,-0.0006380911469911009
10255.0,-0.0007997906333372166
10256.0,-0.0009610438136314234
10257.0,-0.0010811067443892023
10258.0,-0.0011542217070912334
10259.0,-0.0011571139378659695
10260.0,-0.001151515638707287
10261.0,-0.0011641899074618129
10262.0,-0.0011092233712315456
10263.0,-0.0009997907107835565
10264.0,-0.0009372735284962858
10265.0,-0.0009700193699383703
10266.0,-0.0010003921300213213
10267.0,-0.0010180392157348088
10268.0,-0.001007826100590255
10269.0,-0.0010583077393349234
10270.0,-0.0011215469287904909
10271.0,-0.0012603242579572258
10272.0,-0.0015052909239437334
10273.0,-0.00169305470049283
10274.0,-0.001980102619946826
10275.0,-0.002236581505217692
10276.0,-0.0024522942951967805
10277.0,-0.00255994959786055
10278.0,-0.002696737240194537
10279.0,-0.002824712797779861
10280.0,-0.0029125841848280224
10281.0,-0.003017982060506979
10282.0,-0.003085992420648157
10283.0,-0.003081420994531485
10284.0,-0.0030678992585326807
10285.0,-0.0030322166541042177
10286.0,-0.00291685891775629
10287.0,-0.002916303856901001
10288.0,-0.0029491310111527543
10289.0,-0.002958485704981039
10290.0,-0.0030490313165149503
10291.0,-0.0031746013617869424
10292.0,-0.003310886983075275
10293.0,-0.0034704000356269365
10294.0,-0.0037390960899928143
10295.0,-0.004001623147183655
10296.0,-0.0042667940579742885
10297.0,-0.00458586793353063
10298.0,-0.0049197313157821505
10299.0,-0.005280227214884304
10300.0,-0.005535441590303669
10301.0,-0.0057272411847104545
10302.0,-0.005899183903350255
10303.0,-0.006096494391387562
10304.0,-0.006190728919973182
10305.0,-0.006316196855518114
10306.0,-0.006563919497216036
10307.0,-0.006726132945938715
10308.0,-0.006961904308567014
10309.0,-0.007053475575233177
10310.0,-0.007154553636650258
10311.0,-0.00715321880287717
10312.0,-0.007114059593513983
10313.0,-0.007125005580418831
10314.0,-0.007066184943011978
10315.0,-0.006962550931608855
10316.0,-0.0067965709828892475
10317.0,-0.006586589832232893
10318.0,-0.0064634779551721346
10319.0,-0.006346694781123961
10320.0,-0.006262687289386981
10321.0,-0.006118856017263474
10322.0,-0.005996045855074986
10323.0,-0.00599134483340327
10324.0,-0.006005175210066558
10325.0,-0.006028715471533066
10326.0,-0.005976562891910513
10327.0,-0.005933250038564132
10328.0,-0.005915337101365714
10329.0,-0.0059203560229612
10330.0,-0.005968851677449875
10331.0,-0.006076137587836273
10332.0,-0.00617331785400068
10333.0,-0.006194669798576337
10334.0,-0.006252323957558397
10335.0,-0.006180773440999593
10336.0,-0.005966634316827542
10337.0,-0.0056781170477805685
10338.0,-0.0055319236574744145
10339.0,-0.005323728243115766
10340.0,-0.005198184090144092
10341.0,-0.0050838806448514715
10342.0,-0.0049260361448038685
10343.0,-0.004856274059681225
10344.0,-0.004895528996033885
10345.0,-0.004907868224570871
10346.0,-0.005011366099082471
10347.0,-0.005121056939133958
10348.0,-0.005222517578393859
10349.0,-0.0051999564241594805
10350.0,-0.0050626614257141345
10351.0,-0.00496804249120596
10352.0,-0.005024216452213327
10353.0,-0.005151391858179605
10354.0,-0.0053735341830188675
10355.0,-0.005476452591007055
10356.0,-0.005703777729507959
10357.0,-0.005932993563091706
10358.0,-0.0061070142854729136
10359.0,-0.006294568484900565
10360.0,-0.006497966474032616
10361.0,-0.0066899249294841544
10362.0,-0.006750213464783688
10363.0,-0.006820821875547589
10364.0,-0.006850192608645472
10365.0,-0.00683190003588385
10366.0,-0.0067635061878206434
10367.0,-0.006650903929496453
10368.0,-0.006574681757750069
10369.0,-0.00652377655335831
10370.0,-0.00635070376456757
10371.0,-0.006171314324820658
10372.0,-0.005964154704547954
10373.0,-0.005718400577179688
10374.0,-0.005565498931101333
10375.0,-0.005315295838739837
10376.0,-0.005149747542267579
10377.0,-0.004998193106266887
10378.0,-0.0047647987820896714
10379.0,-0.004514839680706459
10380.0,-0.004241769242083279
10381.0,-0.0038984412952012743
10382.0,-0.003638348475499143
10383.0,-0.0033499080196136453
10384.0,-0.0031907941084313644
10385.0,-0.0030396028619489074
10386.0,-0.0029997254381423847
10387.0,-0.0029367351186813696
10388.0,-0.00288645225916965
10389.0,-0.0028702737288623685
10390.0,-0.0028461473443170547
10391.0,-0.0028697525942674453
10392.0,-0.0029413641322304568
10393.0,-0.003017520923388849
10394.0,-0.00306731488505186
10395.0,-0.0032225440797504666
10396.0,-0.0033683810219342965
10397.0,-0.003678279098087269
10398.0,-0.003997036975515076
10399.0,-0.004303928230481768
10400.0,-0.0047177436308115705
10401.0,-0.0049992728499950265
10402.0,-0.0053237060968873585
10403.0,-0.005488655504864753
10404.0,-0.005567247656507086
10405.0,-0.005600455083711895
10406.0,-0.005686829736499557
10407.0,-0.005765855847904049
10408.0,-0.005849024547809109
10409.0,-0.005950725792162472
10410.0,-0.006096753186251926
10411.0,-0.00626262528861481
10412.0,-0.006388722531220528
10413.0,-0.006518797687026194
10414.0,-0.00672437280478343
10415.0,-0.006874722879972651
10416.0,-0.00702372610402814
10417.0,-0.007223945163598117
10418.0,-0.00733262638909452
10419.0,-0.007479637955837074
10420.0,-0.007598412612225167
10421.0,-0.007722271275939013
10422.0,-0.007846518200293239
10423.0,-0.007954894455098376
10424.0,-0.007975747798219584
10425.0,-0.007987359999430885
10426.0,-0.00785962061681144
10427.0,-0.007663540234628102
10428.0,-0.007443566574308403
10429.0,-0.007193772979498611
10430.0,-0.0068783352331516934
10431.0,-0.006624949836865343
10432.0,-0.006427984144311651
10433.0,-0.0061228971863613165
10434.0,-0.005752263922321687
10435.0,-0.005466059167754791
10436.0,-0.005136997414098815
10437.0,-0.0048521455762222205
10438.0,-0.004644773167064144
10439.0,-0.00444783516032743
10440.0,-0.004300955058281148
10441.0,-0.004157138685857185
10442.0,-0.004178612465984529
10443.0,-0.004181648280967151
10444.0,-0.004232419689021581
10445.0,-0.004202174887329862
10446.0,-0.004176825302751961
10447.0,-0.004057237051539174
10448.0,-0.0040516737970479316
10449.0,-0.00415408091988625
10450.0,-0.00414405398077932
10451.0,-0.004090569625174793
10452.0,-0.0040856937919345904
10453.0,-0.004128366360646111
10454.0,-0.004263035478765088
10455.0,-0.004442914055244026
10456.0,-0.004582696293452249
10457.0,-0.004831365583685212
10458.0,-0.005141598459891456
10459.0,-0.005419482671005117
10460.0,-0.005651784438908265
10461.0,-0.0058316275255905015
10462.0,-0.006007597145735824
10463.0,-0.006136751260416133
10464.0,-0.006286086545641521
10465.0,-0.00638951199379945
10466.0,-0.0063964804011345765
10467.0,-0.006454749147933143
10468.0,-0.006635111436170411
10469.0,-0.006648668535494455
10470.0,-0.006658461502128371
10471.0,-0.006715034975158767
10472.0,-0.006705150554163547
10473.0,-0.0066513405827147735
10474.0,-0.00664853887740228
10475.0,-0.006663776336316568
10476.0,-0.006750867058307805
10477.0,-0.006713442986172048
10478.0,-0.006510955003484916
10479.0,-0.0062059660509798265
10480.0,-0.005889887029270017
10481.0,-0.005569409432483904
10482.0,-0.005216671847911397
10483.0,-0.0049033230636408845
10484.0,-0.0046046486267971734
10485.0,-0.004321076565807165
10486.0,-0.00410329150473612
10487.0,-0.003799851489326731
10488.0,-0.003550386380291688
10489.0,-0.0032933954875059403
10490.0,-0.0029870857382071764
10491.0,-0.0027239017151408744
10492.0,-0.0025318910314651184
10493.0,-0.002406486771712455
10494.0,-0.0023006942031926153
10495.0,-0.0021909100256732993
10496.0,-0.0020727397381341854
10497.0,-0.0018510151388532554
